post_id,path,date,time,rubric,status,topic,title,tier,timezone,cultural_zone,factcheck_confidence,visual_status
NB-09.01-18-30-CostumeCode-Footwear,2026/01/09/NB-09.01-18-30-CostumeCode-Footwear.md,2026-01-09,18:01,"CostumeCode, Footwear, Lapti, Sabot, BastShoes, Clogs, History, Ethnography, LongRead, LoreSync, HauteCouture, Hasselblad",ГОТОВ,COSTUME CODE: ТРАДИЦІЙНЕ ВЗУТТЯ. ЛИЧАКИ VS САБО. ДЕРЕВО І КОРА.,,,Europe/Riga,,,
NB-09.01-21-30-GlobalView-Dolls,2026/01/09/NB-09.01-21-30-GlobalView-Dolls.md,2026-01-09,21:01,"GlobalView, Dolls, Amulets, Motanka, Kokeshi, Kachina, Traditions, Dictionary, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,GLOBAL VIEW: КУКЛЫ-ОБЕРЕГИ НАРОДОВ МИРА. МАЛЕНЬКИЕ ХРАНИТЕЛИ БОЛЬШОЙ ДУШИ.,,,Europe/Riga,,,
SW-09.01-09-30-Greeting-ApricotMorning,2026/01/09/SW-09.01-09-30-Greeting-ApricotMorning.md,2026-01-09,09:01,"Greeting, ApricotDay, Texture, SensoryExperience, LongRead, LoreSync, HauteCouture, Leica",ГОТОВ,GREETING: АБРИКОСОВИЙ РАНОК. ОКСАМИТОВЕ ТЕПЛО ТА ЯНТАРНЕ СВІТЛО.,,,Europe/Riga,,,
SW-09.01-10-30-HolidayTaste-ApricotTarteTatin,2026/01/09/SW-09.01-10-30-HolidayTaste-ApricotTarteTatin.md,2026-01-09,10:01,"HolidayTaste, TarteTatin, Apricot, FrenchPastry, Caramel, History, Recipe, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,HOLIDAY TASTE: АБРИКОСОВЫЙ ТАРТ ТАТЕН. ПЕРЕВЕРНУТАЯ ЛОГИКА ФРАНЦУЗСКОГО ВКУСА.,,,Europe/Riga,,,
SW-09.01-13-30-TraditionRecipe-Rugelach,2026/01/09/SW-09.01-13-30-TraditionRecipe-Rugelach.md,2026-01-09,13:01,"TraditionRecipe, Rugelach, Rogalyky, PlumJam, Povydlo, History, Recipe, LongRead, LoreSync, HauteCouture, Hasselblad",ГОТОВ,TRADITION RECIPE: РОГАЛИКИ З ПОВИДЛОМ. АРХІТЕКТУРА ДОМАШНЬОГО ЗАТИШКУ.,,,Europe/Riga,,,
SW-09.01-15-00-AlmanacGuide-ApricotDesserts,2026/01/09/SW-09.01-15-00-AlmanacGuide-ApricotDesserts.md,2026-01-09,15:01,"AlmanacGuide, Apricot, Desserts, Sacher, Marillenknodel, Pastry, Guide, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,ALMANAC GUIDE: ТОП-5 ДЕСЕРТОВ С АБРИКОСОМ. СОЛНЕЧНЫЙ РЕЙТИНГ.,,,Europe/Riga,,,
SW-09.01-16-30-SweetHistory-Karavai,2026/01/09/SW-09.01-16-30-SweetHistory-Karavai.md,2026-01-09,16:01,"SweetHistory, Karavai, SlavicBaking, Traditions, CandiedFruit, Recipe, LongRead, LoreSync, HauteCouture, Hasselblad",ГОТОВ,SWEET HISTORY: СЛАДКИЙ КАРАВАЙ С ЦУКАТАМИ. СОЛНЕЧНЫЙ ХЛЕБ В ЗИМНЕМ ОБРАМЛЕНИИ.,,,Europe/Riga,,,
SW-09.01-19-30-NightTreat-AppleCrumble,2026/01/09/SW-09.01-19-30-NightTreat-AppleCrumble.md,2026-01-09,19:01,"NightTreat, AppleCrumble, BritishDessert, ComfortFood, Recipe, Texture, Cinnamon, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,NIGHT TREAT: ЯБЛУЧНИЙ КРАМБЛ. НАЙШВИДШИЙ ДЕСЕРТ СВІТУ.,,,Europe/Riga,,,
AC-10.01-09-00-HolidayHistory-AncestorsCult,2026/01/10/AC-10.01-09-00-HolidayHistory-AncestorsCult.md,2026-01-10,09:01,"HolidayHistory, Lary, Penates, Domovoy, Ancestors, SacredSpace, Home, History, LongRead, LoreSync, HauteCouture, Hasselblad",ГОТОВ,HOLIDAY HISTORY: КУЛЬТ ДОМА И ПРЕДКОВ. ТАЙНАЯ СТРАЖА ОЧАГА.,,,Europe/Riga,,,
AC-10.01-12-30-Legend-HearthGuardians,2026/01/10/AC-10.01-12-30-Legend-HearthGuardians.md,2026-01-10,12:01,"LegendOfDay, HearthGuardians, Hestia, Vesta, Gabija, Folklore, Mythology, SacredFire, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,LEGEND OF DAY: ОХОРОНЦІ ВОГНИЩА. ВІД ГЕСТІЇ ДО ДОМОВОГО.,,,Europe/Riga,,,
AC-10.01-15-30-SacredMeaning-SacredGeography,2026/01/10/AC-10.01-15-30-SacredMeaning-SacredGeography.md,2026-01-10,15:01,"SacredMeaning, SacredGeography, Home, Threshold, Corner, Table, Symbolism, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,SACRED MEANING: САКРАЛЬНАЯ ГЕОГРАФИЯ ДОМА. КАРТА НЕВИДИМОГО МИРА.,,,Europe/Riga,,,
AC-10.01-18-00-Symbolism-KeyThreshold,2026/01/10/AC-10.01-18-00-Symbolism-KeyThreshold.md,2026-01-10,18:01,"Symbolism, Key, Threshold, Home, Protection, Transition, History, LongRead, LoreSync, HauteCouture, Hasselblad",ГОТОВ,SYMBOLISM: КЛЮЧ І ПОРІГ. МАГІЯ ДОСТУПУ ТА ЗАХИСТУ.,,,Europe/Riga,,,
AC-10.01-21-00-NightReflection-HomeCastle,2026/01/10/AC-10.01-21-00-NightReflection-HomeCastle.md,2026-01-10,21:01,"NightReflection, Home, Safety, Values, Philosophy, SacredSpace, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,NIGHT REFLECTION: МОЙ ДОМ - МОЯ КРЕПОСТЬ. ГЕОМЕТРИЯ СОЗИДАТЕЛЬНОЙ ТИШИНЫ.,,,Europe/Riga,,,
NB-10.01-10-00-WorldTradition-VoodooBenin,2026/01/10/NB-10.01-10-00-WorldTradition-VoodooBenin.md,2026-01-10,10:01,"WorldTradition, Benin, Voodoo, Ouidah, Egungun, Zangbeto, Spirits, History, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,WORLD TRADITION: ФЕСТИВАЛЬ ВУДУ. БЕНИН. ТАНЕЦ ДУХОВ И ЖИВЫЕ ПРЕДКИ.,,,Europe/Riga,,,
NB-10.01-13-00-EthnoEast-HouseholdersDay,2026/01/10/NB-10.01-13-00-EthnoEast-HouseholdersDay.md,2026-01-10,13:01,"EthnoEast, HouseholdersDay, FamilyRituals, Domovoy, Slavic, Traditions, Dictionary, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,ETHNO EAST: ДОМОЧАДЦІВ ДЕНЬ. РОДИННІ ОБРЯДИ ТА ВЕЧЕРЯ ПРИМИРЕННЯ.,,,Europe/Riga,,,
NB-10.01-16-00-FolkBestiary-ZombieMyth,2026/01/10/NB-10.01-16-00-FolkBestiary-ZombieMyth.md,2026-01-10,16:01,"FolkBestiary, Zombie, Voodoo, Benin, Haiti, Bokor, Mythology, History, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,FOLK BESTIARY: ЗОМБИ. РЕАЛЬНАЯ МИФОЛОГИЯ ВУДУ ИЛИ ГОЛЛИВУДСКИЙ МИФ?,,,Europe/Riga,,,
NB-10.01-18-30-CostumeCode-AfricanMasks,2026/01/10/NB-10.01-18-30-CostumeCode-AfricanMasks.md,2026-01-10,18:01,"CostumeCode, AfricanMasks, Benin, Nigeria, Dogon, Ritual, Spirit, History, LongRead, LoreSync, HauteCouture, Hasselblad",ГОТОВ,COSTUME CODE: РИТУАЛЬНІ МАСКИ АФРИКИ. ОБЛИЧЧЯ ДУХІВ.,,,Europe/Riga,,,
NB-10.01-21-30-GlobalView-SaltRituals,2026/01/10/NB-10.01-21-30-GlobalView-SaltRituals.md,2026-01-10,21:01,"GlobalView, Salt, Rituals, Protection, Sumo, BreadAndSalt, History, Dictionary, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,GLOBAL VIEW: СОЛЬ В РИТУАЛАХ МИРА. БЕЛЫЙ КРИСТАЛЛ ЗАЩИТЫ И СОЮЗА.,,,Europe/Riga,,,
SW-10.01-09-30-Greeting-BittersweetChocolate,2026/01/10/SW-10.01-09-30-Greeting-BittersweetChocolate.md,2026-01-10,09:01,"Greeting, BittersweetChocolateDay, DarkChocolate, Cocoa, History, Aztecs, Texture, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,GREETING: ДЕНЬ ГОРЬКОГО ШОКОЛАДА. ЧЕРНАЯ МАГИЯ И ИСТИНА КАКАО.,,,Europe/Riga,,,
SW-10.01-10-30-HolidayTaste-SacherTorte,2026/01/10/SW-10.01-10-30-HolidayTaste-SacherTorte.md,2026-01-10,10:01,"HolidayTaste, Sacher, Vienna, Austria, FranzSacher, ChocolateCake, ApricotJam, History, Recipe, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,HOLIDAY TASTE: ТОРТ ЗАХЕР. ВЕНСКИЙ КОРОЛЬ И СЕКРЕТ АБРИКОСОВОГО СЛОЯ.,,,Europe/Riga,,,
SW-10.01-13-30-TraditionRecipe-Fondant,2026/01/10/SW-10.01-13-30-TraditionRecipe-Fondant.md,2026-01-10,13:01,"TraditionRecipe, Fondant, LavaCake, Chocolate, MichelBras, Recipe, Texture, LongRead, LoreSync, HauteCouture, Hasselblad",ГОТОВ,"TRADITION RECIPE: ШОКОЛАДНИЙ ФОНДАН. ВУЛКАН, ЩО ТАНЕ.",,,Europe/Riga,,,
SW-10.01-16-30-SweetHistory-ChocolateBar,2026/01/10/SW-10.01-16-30-SweetHistory-ChocolateBar.md,2026-01-10,16:01,"SweetHistory, ChocolateBar, FryAndSons, Cadbury, Nestle, Conching, History, Texture, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,SWEET HISTORY: ПЛИТКА ШОКОЛАДА. ИНЖЕНЕРНОЕ ЧУДО XIX ВЕКА.,,,Europe/Riga,,,
SW-10.01-19-30-NightTreat-Tiramisu,2026/01/10/SW-10.01-19-30-NightTreat-Tiramisu.md,2026-01-10,19:01,"NightTreat, Tiramisu, Italy, Mascarpone, Savoiardi, History, Recipe, LongRead, LoreSync, HauteCouture, Leica",ГОТОВ,NIGHT TREAT: ТІРАМІСУ. ПІДНІМИ МЕНЕ ДО ХМАР.,,,Europe/Riga,,,
AC-11.01-09-00-Greeting-ThankYouDay,2026/01/11/AC-11.01-09-00-Greeting-ThankYouDay.md,2026-01-11,09:01,"Greeting, ThankYouDay, Gratitude, Philosophy, Etymology, History, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,"GREETING: ВСЕСВІТНІЙ ДЕНЬ ""ДЯКУЮ"". МАГІЯ ВИЗНАННЯ ТА СИЛА СЛОВА.",,,Europe/Riga,,,
AC-11.01-10-00-HolidayHistory-GratitudeEtiquette,2026/01/11/AC-11.01-10-00-HolidayHistory-GratitudeEtiquette.md,2026-01-11,10:01,"HolidayHistory, Gratitude, Etiquette, History, SocialCode, Philosophy, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,HOLIDAY HISTORY: ЭТИКЕТ БЛАГОДАРНОСТИ. ОТ РИТУАЛА ДО ЦИФРОВОГО ЖЕСТА.,,,Europe/Riga,,,
AC-11.01-12-30-Legend-ThreeGraces,2026/01/11/AC-11.01-12-30-Legend-ThreeGraces.md,2026-01-11,12:01,"LegendOfDay, ThreeGraces, Charites, GreekMythology, Gratitude, ArtHistory, Botticelli, Symbolism, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,LEGEND OF DAY: ТРИ ГРАЦІЇ. БОГИНІ ДАРІВ ТА ГАРМОНІЇ ОБМІНУ.,,,Europe/Riga,,,
AC-11.01-15-30-SacredMeaning-EnergyExchange,2026/01/11/AC-11.01-15-30-SacredMeaning-EnergyExchange.md,2026-01-11,15:01,"SacredMeaning, EnergyExchange, Reciprocity, Gratitude, MarcelMauss, Potlatch, Psychology, Philosophy, LongRead, LoreSync, HauteCouture, Hasselblad",ГОТОВ,SACRED MEANING: ЗАКОН ОБМЕНА ЭНЕРГИЕЙ. ГИРЯ БЛАГОДАРНОСТИ.,,,Europe/Riga,,,
AC-11.01-18-00-Symbolism-Cornucopia,2026/01/11/AC-11.01-18-00-Symbolism-Cornucopia.md,2026-01-11,18:01,"Symbolism, Cornucopia, Abundance, Amalthea, GreekMythology, Gratitude, History, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,SYMBOLISM: РІГ ДОСТАТКУ. АНТИЧНИЙ КОД БАГАТСТВА.,,,Europe/Riga,,,
AC-11.01-21-00-NightReflection-GratitudePrayer,2026/01/11/AC-11.01-21-00-NightReflection-GratitudePrayer.md,2026-01-11,21:01,"NightReflection, Gratitude, Prayer, MeisterEckhart, Philosophy, SpiritualPractice, Silence, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,NIGHT REFLECTION: БЛАГОДАРНОСТЬ КАК МОЛИТВА. ДИАЛОГ С ВЕЧНОСТЬЮ.,,,Europe/Riga,,,
NB-11.01-09-30-WorldTradition-KagamiBiraki,2026/01/11/NB-11.01-09-30-WorldTradition-KagamiBiraki.md,2026-01-11,09:01,"WorldTradition, Japan, KagamiBiraki, KagamiMochi, Samurai, Ritual, Food, History, Dictionary, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,WORLD TRADITION: ЯПОНІЯ. КАГАМІ БІРАКІ. ВІДКРИТТЯ ДЗЕРКАЛА ТА СМАК НОВОГО ПОЧАТКУ.,,,Europe/Riga,,,
NB-11.01-13-00-EthnoEast-ScaryDay,2026/01/11/NB-11.01-13-00-EthnoEast-ScaryDay.md,2026-01-11,13:01,"EthnoEast, ScaryDay, Carpathians, Legends, EvilSpirits, Protection, Ritual, History, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,ETHNO EAST: СТРАШНЫЙ ДЕНЬ. КАРПАТСКИЕ ЛЕГЕНДЫ И ЗАЩИТА ОТ НЕЧИСТИ.,,,Europe/Riga,,,
NB-11.01-16-00-FolkBestiary-UpirVurdalak,2026/01/11/NB-11.01-16-00-FolkBestiary-UpirVurdalak.md,2026-01-11,16:01,"FolkBestiary, Upir, Vurdalak, Balkans, Mythology, Folklore, History, Dictionary, LongRead, LoreSync, HauteCouture, CanonEOSR6",ГОТОВ,FOLK BESTIARY: УПИР ТА ВУРДАЛАК. БАЛКАНСЬКЕ КОРІННЯ ЛЕГЕНДИ.,,,Europe/Riga,,,
NB-11.01-18-30-CostumeCode-Keikogi,2026/01/11/NB-11.01-18-30-CostumeCode-Keikogi.md,2026-01-11,18:01,"CostumeCode, Japan, Keikogi, Kimono, MartialArts, Samurai, History, Dictionary, LongRead, LoreSync, HauteCouture, CanonEOSR6",ГОТОВ,COSTUME CODE: ЯПОНИЯ. КЭЙКОГИ. ОДЕЖДА ДЛЯ ШЛЯХУ ВОИНА.,,,Europe/Riga,,,
NB-11.01-21-30-GlobalView-WarriorRituals,2026/01/11/NB-11.01-21-30-GlobalView-WarriorRituals.md,2026-01-11,21:01,"GlobalView, WarriorRituals, Haka, Bushido, Chivalry, History, Ethnography, LongRead, LoreSync, HauteCouture, CanonEOSR6",ГОТОВ,GLOBAL VIEW: ВОЇНСЬКІ РИТУАЛИ. КОДЕКСИ ЧЕСТІ ТА САКАРАЛЬНА МАГІЯ СИЛИ.,,,Europe/Riga,,,
SW-11.01-09-30-Greeting-MilkRivers,2026/01/11/SW-11.01-09-30-Greeting-MilkRivers.md,2026-01-11,09:01,"Greeting, MilkDay, Milk, Dairy, History, Cleopatra, Texture, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,GREETING: ДЕНЬ МОЛОКА. БІЛИЙ КОД ЖИТТЯ.,,,Europe/Riga,,,
SW-11.01-10-30-HolidayTaste-TresLeches,2026/01/11/SW-11.01-10-30-HolidayTaste-TresLeches.md,2026-01-11,10:01,"HolidayTaste, TresLeches, Mexico, Nicaragua, MilkDay, Patisserie, History, Recipe, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,HOLIDAY TASTE: ТОРТ ТРЕС ЛЕЧЕС. ТРИ СТЕПЕНИ МОЛОЧНОГО БЛАЖЕНСТВА.,,,Europe/Riga,,,
SW-11.01-13-30-TraditionRecipe-CaramelApples,2026/01/11/SW-11.01-13-30-TraditionRecipe-CaramelApples.md,2026-01-11,13:01,"TraditionRecipe, CaramelApples, MilkDay, Recipe, History, Texture, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,TRADITION RECIPE: ЯБЛУКА В МОЛОЧНІЙ КАРАМЕЛІ. СМАК ОСЕНІ ВЗИМКУ.,,,Europe/Riga,,,
SW-11.01-16-30-SweetHistory-NYCheesecake,2026/01/11/SW-11.01-16-30-SweetHistory-NYCheesecake.md,2026-01-11,16:01,"SweetHistory, NYCheesecake, CreamCheese, ArnoldReuben, Lindys, History, Recipe, Texture, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,"SWEET HISTORY: ЧИЗКЕЙК НЬЮ-ЙОРК. ОШИБКА, СТАВШАЯ ЛЕГЕНДОЙ.",,,Europe/Riga,,,
SW-11.01-19-30-NightTreat-BirdsMilk,2026/01/11/SW-11.01-19-30-NightTreat-BirdsMilk.md,2026-01-11,19:01,"NightTreat, BirdsMilk, Souffle, AgarAgar, History, SovietDessert, Texture, Recipe, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,NIGHT TREAT: ПТАШИНЕ МОЛОКО. СМАК МРІЇ ТА СЕКРЕТ АГАРУ.,,,Europe/Riga,,,
AC-12.01-09-00-AncientMemory-PloughMonday,2026/01/12/AC-12.01-09-00-AncientMemory-PloughMonday.md,2026-01-12,09:01,"AncientMemory, PloughMonday, Work, Ritual, Agriculture, History, England, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,ANCIENT MEMORY: ПЕРШИЙ РОБОЧИЙ ПОНЕДІЛОК. PLOUGH MONDAY І САКРАЛЬНИЙ СТАРТ.,,,Europe/Riga,,,
AC-12.01-12-00-MythOrigin-Hephaestus,2026/01/12/AC-12.01-12-00-MythOrigin-Hephaestus.md,2026-01-12,12:01,"MythOrigin, Hephaestus, Vulcan, Fire, Smithing, Craftsmanship, Mythology, Archetype, LongRead, LoreSync, HauteCouture, Hasselblad",ГОТОВ,MYTH ORIGIN: ГЕФЕСТ. БОГ-КУЗНЕЦ И МАГИЯ ОГНЯ.,,,Europe/Riga,,,
AC-12.01-15-00-SacredSense-OpusMagnum,2026/01/12/AC-12.01-15-00-SacredSense-OpusMagnum.md,2026-01-12,15:01,"SacredSense, Work, OpusMagnum, Alchemy, Philosophy, Creation, Meaning, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,SACRED SENSE: ПРАЦЯ ЯК ТВОРЕННЯ. OPUS MAGNUM.,,,Europe/Riga,,,
AC-12.01-16-30-AlmanacGuide-GingerKiss,2026/01/12/AC-12.01-16-30-AlmanacGuide-GingerKiss.md,2026-01-12,16:01,"AlmanacGuide, Redhead, GingerKissDay, ArtHistory, Botticelli, PreRaphaelites, Rossetti, ColorSymbolism, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,ALMANAC GUIDE: РЫЖИЙ ЦВЕТ В ИСКУССТВЕ. ОТ БОТТИЧЕЛЛИ ДО ПРЕРАФАЭЛИТОВ.,,,Europe/Riga,,,
AC-12.01-18-00-VisualArchetype-FireAndGold,2026/01/12/AC-12.01-18-00-VisualArchetype-FireAndGold.md,2026-01-12,18:01,"VisualArchetype, Fire, Gold, Red, ColorSymbolism, Archetype, History, Art, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,VISUAL ARCHETYPE: ВОГОНЬ ТА РУДЕ ЗОЛОТО. КОЛІР ПРИСТРАСТІ ТА ВЛАДИ.,,,Europe/Riga,,,
AC-12.01-21-00-NightReflection-Mastery,2026/01/12/AC-12.01-21-00-NightReflection-Mastery.md,2026-01-12,21:01,"NightReflection, Mastery, Patience, Work, Philosophy, DaVinci, Michelangelo, Silence, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,NIGHT REFLECTION: МАСТЕРСТВО И ТЕРПЕНИЕ. УРОКИ ПЕРВОГО ПОНЕДЕЛЬНИКА.,,,Europe/Riga,,,
NB-12.01-09-30-WorldTradition-SeijinNoHi,2026/01/12/NB-12.01-09-30-WorldTradition-SeijinNoHi.md,2026-01-12,09:01,"WorldTradition, Japan, SeijinNoHi, ComingOfAge, Kimono, Furisode, Ritual, History, Dictionary, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,WORLD TRADITION: ЯПОНИЯ. СЕЙДЗИН-НО ХИ. ДЕНЬ СОВЕРШЕННОЛЕТИЯ.,,,Europe/Riga,,,
NB-12.01-13-00-PlanetaryMyth-Yennayer,2026/01/12/NB-12.01-13-00-PlanetaryMyth-Yennayer.md,2026-01-12,13:01,"PlanetaryMyth, Yennayer, Berbers, Amazigh, Algeria, Morocco, NewYear, Calendar, History, LongRead, LoreSync, HauteCouture, CanonEOSR6",ГОТОВ,PLANETARY MYTH: ЙЕННАЙЄР. БЕРБЕРСЬКИЙ НОВИЙ РІК І КАЛЕНДАР ЗЕМЛІ.,,,Europe/Riga,,,
NB-12.01-16-00-FolkBestiary-Kitsune,2026/01/12/NB-12.01-16-00-FolkBestiary-Kitsune.md,2026-01-12,16:01,"FolkBestiary, Kitsune, Japan, Fox, Yokai, Inari, Mythology, Spirit, LongRead, LoreSync, HauteCouture, CanonEOSR6",ГОТОВ,FOLK BESTIARY: КИЦУНЭ. ЛИСЫ-ОБОРОТНИ. МУДРОСТЬ С ДЕВЯТЬЮ ХВОСТАМИ.,,,Europe/Riga,,,
NB-12.01-18-30-CostumeCode-Furisode,2026/01/12/NB-12.01-18-30-CostumeCode-Furisode.md,2026-01-12,18:01,"CostumeCode, Japan, Furisode, Kimono, SeijinNoHi, ComingOfAge, Silk, History, Dictionary, LongRead, LoreSync, HauteCouture, CanonEOSR6",ГОТОВ,COSTUME CODE: ЯПОНІЯ. ФУРІСОДЕ. ШОВКОВИЙ ШЛЯХ ДОРОСЛІШАННЯ.,,,Europe/Riga,,,
NB-12.01-21-30-GlobalView-DesertFestivals,2026/01/12/NB-12.01-21-30-GlobalView-DesertFestivals.md,2026-01-12,21:01,"GlobalView, DesertFestivals, Sahara, Thar, Nevada, Tuareg, BurningMan, History, Ethnography, LongRead, LoreSync, HauteCouture, CanonEOSR6",ГОТОВ,GLOBAL_VIEW: ПРАЗДНИКИ В ПУСТЫНЕ. МАГИЯ ВЫЖИВАНИЯ И ТАНЦЫ НА ПЕСКЕ.,,,Europe/Riga,,,
SW-12.01-09-30-Greeting-MarzipanDay,2026/01/12/SW-12.01-09-30-Greeting-MarzipanDay.md,2026-01-12,09:01,"Greeting, MarzipanDay, Almond, History, Lubeck, Toledo, Texture, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,GREETING: ДЕНЬ МАРЦИПАНА. МИНДАЛЬНАЯ АЛХИМИЯ И ВКУС АРИСТОКРАТИИ.,,,Europe/Riga,,,
SW-12.01-10-30-HolidayTaste-Mozartkugeln,2026/01/12/SW-12.01-10-30-HolidayTaste-Mozartkugeln.md,2026-01-12,10:01,"HolidayTaste, Mozartkugeln, MarzipanDay, Salzburg, Austria, PaulFurst, Confectionery, History, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,HOLIDAY TASTE: ЦУКЕРКИ МОЦАРТ. СИМФОНІЯ ЗАЛЬЦБУРГА ТА ФІСТАШКОВЕ СЕРЦЕ.,,,Europe/Riga,,,
SW-12.01-12-30-TextureSync-CitrusAlmond,2026/01/12/SW-12.01-12-30-TextureSync-CitrusAlmond.md,2026-01-12,12:01,"TextureSync, Citrus, Almond, MarzipanDay, Gastronomy, FlavorPairing, Sensory, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,TEXTURE SYNC: ЦИТРУС И МИНДАЛЬ. СИМБИОЗ ТЕПЛА И ХОЛОДА.,,,Europe/Riga,,,
SW-12.01-13-30-TraditionRecipe-Simit,2026/01/12/SW-12.01-13-30-TraditionRecipe-Simit.md,2026-01-12,13:01,"TraditionRecipe, Simit, Turkey, Sesame, Honey, History, Recipe, Texture, StreetFood, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,TRADITION RECIPE: СИМІТ. ЗОЛОТЕ КОЛО ТУРЕЧЧИНИ З МЕДОМ І КУНЖУТОМ.,,,Europe/Riga,,,
SW-12.01-16-30-SweetHistory-CandiedFruit,2026/01/12/SW-12.01-16-30-SweetHistory-CandiedFruit.md,2026-01-12,16:01,"SweetHistory, CandiedFruit, Orangettes, DarkChocolate, History, Confectionery, Pharmacy, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,SWEET HISTORY: ЦУКАТЫ В ШОКОЛАДЕ. ОТ АПТЕЧНОГО КОНСЕРВАНТА ДО ВЫСОКОЙ КУХНИ.,,,Europe/Riga,,,
SW-12.01-19-30-NightTreat-MatchaCake,2026/01/12/SW-12.01-19-30-NightTreat-MatchaCake.md,2026-01-12,19:01,"NightTreat, Matcha, Japan, Patisserie, Zen, GreenTea, Architecture, History, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,NIGHT TREAT: МАТЧА-ТОРТ. СМАК СПОКОЮ ТА АРХІТЕКТУРА ЗЕЛЕНОГО ЧАЮ.,,,Europe/Riga,,,
AC-13.01-09-00-VisualArchetype-Malanka,2026/01/13/AC-13.01-09-00-VisualArchetype-Malanka.md,2026-01-13,09:01,"VisualArchetype, Malanka, Carnival, Mask, Ukraine, Folklore, Ritual, History, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,VISUAL ARCHETYPE: МАЛАНКА. УКРАИНСКИЙ КАРНАВАЛ И МАСКА СМЕРТИ-ВОЗРОЖДЕНИЯ.,,,Europe/Riga,,,
AC-13.01-12-00-Legend-StKnutsDay,2026/01/13/AC-13.01-12-00-Legend-StKnutsDay.md,2026-01-13,12:01,"Legend, StKnutsDay, Christmas, Scandinavia, Sweden, Finland, Folklore, Tradition, History, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,LEGEND: СВЯТИЙ КНУТ. ВИГНАННЯ РІЗДВА ТА КІНЕЦЬ СВЯТКОВОГО ЦИКЛУ.,,,Europe/Riga,,,
AC-13.01-15-00-SacredSense-CycleChange,2026/01/13/AC-13.01-15-00-SacredSense-CycleChange.md,2026-01-13,15:01,"SacredSense, OldNewYear, Cycle, Time, Janus, Malanka, Philosophy, History, LongRead, LoreSync, HauteCouture, Hasselblad",ГОТОВ,SACRED SENSE: СМЕНА ЦИКЛОВ. СТАРЫЙ НОВЫЙ ГОД КАК ВРЕМЕННОЙ ПАРАДОКС.,,,Europe/Riga,,,
AC-13.01-18-00-MythOrigin-MaskAndFace,2026/01/13/AC-13.01-18-00-MythOrigin-MaskAndFace.md,2026-01-13,18:01,"MythOrigin, Mask, Persona, Malanka, Jung, Philosophy, Ritual, History, LongRead, LoreSync, HauteCouture, PhaseOne",ГОТОВ,MYTH ORIGIN: МАСКА ТА ЛИК. ТАЄМНИЦЯ ПЕРЕВТІЛЕННЯ ТА ВТРАТИ СЕБЕ.,,,Europe/Riga,,,
